Claim_ID,Damage_Category,Sub_Detail,Property_Type,Region,US_State,Distance_From_Listing_M,Num_Guests,Children_Present,Elderly_Only_Group,Party_Flag,Pet_Present,Pet_Caused_Damage,Guest_Claim,Evidence_Available,Evidence_Type_Reviewed,Reporting_Delay_Hours,Reporting_Window_Status,Item_Age_Years,Depreciation_Applicable,Depreciation_Pct_Applied,Date_Reported,Date_Resolved,Resolution_Days,Estimated_Damage_USD,Outcome,Resolution_Type,Decision_Basis,Amount_Charged_to_Guest_USD,AirCover_Host_Reimbursement_USD
ACH-0449,Furniture Damage,,Condo,North America - US,NY,20.4,4,No,No,No,Yes,No,Pre-existing condition,No,No photo/video evidence,14,Within Window - 48 Hrs or Less,3.7,Yes,0.444,2023-12-26,2024-01-02,7,2693.01,Waived,N/A,No Evidence - Fast Reporting Supports Guest,0,0
ACH-0450,Electronics Damage,,Condo,Asia Pacific,,67.4,1,No,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,1,Within Window - 48 Hrs or Less,1.6,Yes,0.192,2024-03-04,2024-03-10,6,1965.5,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0451,Pet Damage,,Cabin,North America - US,CA,8.7,4,No,No,Yes,Yes,Yes,No damage at checkout,Yes,Guest: checkout photo/video,54,Within Window - Days 3-7,0,N/A,0,2024-03-05,2024-03-08,3,692.5,Waived,N/A,ESA/Regional Policy Override (NY/CA),0,0
ACH-0452,Missing Item,,House,Australia/NZ,,10.9,4,Yes,No,No,No,No,No damage at checkout,No,No photo/video evidence,45,Within Window - 48 Hrs or Less,1.6,Yes,0.192,2023-12-30,2024-01-05,6,1062.78,Waived,N/A,Missing Item - No Pre-Checkin Proof of Existence,0,0
ACH-0453,Furniture Damage,,Villa,North America - US,CA,11.8,6,Yes,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,343,Outside 14-Day Window (Rejected),2.9,Yes,0.348,2024-05-19,2024-05-21,2,282.66,Waived,N/A,Claim Rejected - Reported Outside 14-Day Window,0,0
ACH-0454,Furniture Damage,,Apartment,North America - US,TX,15.7,1,No,No,No,No,No,Pre-existing condition,No,No photo/video evidence,228,Within Window - Days 8-14,6.8,Yes,0.8,2023-12-12,2023-12-14,2,1880.1,Charged,Reimbursement,No Evidence - Delayed Reporting Weakens Guest Claim,376.02,376.02
ACH-0455,Kitchenware Breakage,,Condo,North America - US,CA,17.4,4,Yes,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),143,Within Window - Days 3-7,0,N/A,0,2024-05-20,2024-05-22,2,27.01,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0456,Pet Damage,,House,Australia/NZ,,16.0,1,Yes,No,No,Yes,Yes,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),221,Within Window - Days 8-14,0,N/A,0,2023-12-30,2024-01-02,3,178.81,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0457,Pet Damage,,Condo,Europe - UK,,8.5,1,No,No,No,Yes,Yes,No damage at checkout,No,No photo/video evidence,62,Within Window - Days 3-7,0,N/A,0,2023-08-12,2023-08-14,2,867.32,Charged,Reimbursement,Standard Liability Review - Reported Within 7 Days,867.32,867.32
ACH-0458,Deep Cleaning Required,,House,Europe - UK,,379.5,3,No,No,No,Yes,No,No damage at checkout,Yes,Guest: checkout photo/video,9,Within Window - 48 Hrs or Less,0,N/A,0,2024-04-28,2024-05-01,3,116.72,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0459,Kitchenware Breakage,,Apartment,Europe - UK,,1.1,4,Yes,No,No,No,No,No damage at checkout,No,No photo/video evidence,3,Within Window - 48 Hrs or Less,0,N/A,0,2024-07-12,2024-07-13,1,171.9,Charged,Reimbursement,Prompt Reporting (Within 48 Hrs) - Host Claim Supported,171.9,171.9
ACH-0460,Art & Valuables Damage,,Villa,Asia Pacific,,10.3,2,No,No,No,Yes,No,Pre-existing condition,No,No photo/video evidence,77,Within Window - Days 3-7,5.8,No,0.0,2023-12-06,2023-12-19,13,1920.88,Charged,Reimbursement,No Evidence - Delayed Reporting Weakens Guest Claim,1920.88,1920.88
ACH-0461,Deep Cleaning Required,,Cabin,Australia/NZ,,1.7,6,No,No,No,Yes,No,No damage at checkout,No,No photo/video evidence,46,Within Window - 48 Hrs or Less,0,N/A,0,2024-01-16,2024-01-17,1,218.55,Charged,Reimbursement,Prompt Reporting (Within 48 Hrs) - Host Claim Supported,218.55,218.55
ACH-0462,Furniture Damage,,Condo,Asia Pacific,,5.1,5,No,No,Yes,No,No,No damage at checkout,Yes,Guest: checkout photo/video,73,Within Window - Days 3-7,3.6,Yes,0.432,2023-10-21,2023-10-22,1,732.44,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0463,Furniture Damage,,House,North America - US,NC,63.1,5,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,2,Within Window - 48 Hrs or Less,4.6,Yes,0.552,2024-03-13,2024-03-14,1,2216.84,Charged,Replacement,"Damage Confirmed - Not Repairable, Replacement Required",993.14,993.14
ACH-0464,Missing Item,,Condo,North America - Canada,,5.4,4,No,No,No,Yes,No,No damage at checkout,No,No photo/video evidence,7,Within Window - 48 Hrs or Less,7.6,Yes,0.8,2024-07-22,2024-08-01,10,1221.47,Charged,Reimbursement,Missing Item Confirmed - Depreciation Applied (80%),244.29,244.29
ACH-0465,Appliance Damage,,Condo,Australia/NZ,,30.9,6,No,No,No,Yes,No,No damage at checkout,Yes,Guest: checkout photo/video,4,Within Window - 48 Hrs or Less,0.6,Yes,0.072,2023-12-29,2023-12-30,1,239.83,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0466,Scratch Damage,Minor Scratch,Apartment,North America - US,NY,14.6,7,No,No,No,Yes,No,No damage at checkout,Yes,Guest: checkout photo/video,29,Within Window - 48 Hrs or Less,0,N/A,0,2024-06-10,2024-06-23,13,160.33,Waived,N/A,Minor Scratch - Normal Wear and Tear,0,0
ACH-0467,Furniture Damage,,Cabin,North America - US,CA,55.2,4,No,No,No,Yes,No,No damage at checkout,No,No photo/video evidence,23,Within Window - 48 Hrs or Less,3.7,Yes,0.444,2024-07-16,2024-07-25,9,580.78,Charged,Replacement,"Damage Confirmed - Not Repairable, Replacement Required",322.91,322.91
ACH-0468,Linen/Bedding Stain,Torn Fabric,Cabin,North America - Canada,,89.7,1,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,6,Within Window - 48 Hrs or Less,0,N/A,0,2024-04-25,2024-05-04,9,141.61,Charged,Repair,"Torn Fabric - Repairable, Repair Recommended",75.06,75.06
ACH-0469,Kitchenware Breakage,,House,North America - US,NY,8.9,3,No,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),30,Within Window - 48 Hrs or Less,0,N/A,0,2024-04-03,2024-04-04,1,94.73,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0470,Electronics Damage,,Condo,Asia Pacific,,117.3,7,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,96,Within Window - Days 3-7,7.2,Yes,0.8,2023-10-23,2023-11-05,13,295.57,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0471,Deep Cleaning Required,,House,Asia Pacific,,198.6,6,No,No,No,Yes,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),9,Within Window - 48 Hrs or Less,0,N/A,0,2023-09-05,2023-09-23,18,489.62,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0472,Scratch Damage,Minor Scratch,Cabin,Europe - EU,,12.5,6,No,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,42,Within Window - 48 Hrs or Less,0,N/A,0,2024-02-28,2024-03-09,10,781.91,Waived,N/A,Minor Scratch - Normal Wear and Tear,0,0
ACH-0473,Furniture Damage,,Villa,North America - US,AZ,16.2,7,No,No,No,Yes,No,Pre-existing condition,No,No photo/video evidence,21,Within Window - 48 Hrs or Less,4.0,Yes,0.48,2024-03-03,2024-03-11,8,2111.18,Waived,N/A,No Evidence - Fast Reporting Supports Guest,0,0
ACH-0474,Carpet/Flooring Damage,,Condo,Australia/NZ,,4.2,6,No,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),3,Within Window - 48 Hrs or Less,0,N/A,0,2024-02-22,2024-03-08,15,786.91,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0475,Wall/Ceiling Damage,Paint Damage,Condo,North America - US,IL,14.2,2,Yes,No,Yes,Yes,No,No damage at checkout,Yes,Guest: checkout photo/video,2,Within Window - 48 Hrs or Less,0,N/A,0,2024-04-11,2024-04-13,2,576.27,Waived,N/A,Paint Touch-up - Not Covered Unless Severe,0,0
ACH-0476,Furniture Damage,,Condo,North America - US,NY,8.2,7,Yes,No,No,No,No,No damage at checkout,No,No photo/video evidence,9,Within Window - 48 Hrs or Less,5.5,Yes,0.66,2023-08-13,2023-08-16,3,1030.64,Charged,Reimbursement,Group Composition Risk - Children Present,350.42,350.42
ACH-0477,Carpet/Flooring Damage,,Apartment,North America - US,AZ,5.6,6,Yes,No,Yes,No,No,No damage at checkout,No,No photo/video evidence,33,Within Window - 48 Hrs or Less,0,N/A,0,2024-07-06,2024-07-16,10,3024.73,Charged,Reimbursement,Party Flagged - Damage Attributed to Event,3024.73,3024.73
ACH-0478,Furniture Damage,,Cabin,North America - US,CA,8.9,3,No,No,Yes,No,No,No damage at checkout,No,No photo/video evidence,157,Within Window - Days 3-7,0.6,Yes,0.072,2024-07-04,2024-07-07,3,1972.4,Charged,Reimbursement,Party Flagged - Damage Attributed to Event,1830.39,1830.39
ACH-0479,Scratch Damage,Major Scratch (Affects Aesthetics),Condo,North America - US,CA,46.1,6,Yes,No,Yes,No,No,Pre-existing condition,No,No photo/video evidence,3,Within Window - 48 Hrs or Less,0,N/A,0,2024-09-09,2024-09-12,3,326.65,Charged,Repair,"Major Scratch - Affects Aesthetics, Repair Recommended",326.65,326.65
ACH-0480,Kitchenware Breakage,,House,North America - US,NY,8.2,5,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,148,Within Window - Days 3-7,0,N/A,0,2023-09-18,2023-09-19,1,215.38,Waived,N/A,Standard Liability Review - Reported Within 7 Days,0,0
ACH-0481,Carpet/Flooring Damage,,Apartment,North America - Canada,,16.5,8,No,No,No,No,No,Pre-existing condition,No,No photo/video evidence,361,Outside 14-Day Window (Rejected),0,N/A,0,2024-06-07,2024-06-08,1,154.03,Waived,N/A,Claim Rejected - Reported Outside 14-Day Window,0,0
ACH-0482,Kitchenware Breakage,,Apartment,Europe - UK,,398.6,1,No,Yes,No,No,No,Pre-existing condition,No,No photo/video evidence,20,Within Window - 48 Hrs or Less,0,N/A,0,2024-08-14,2024-08-22,8,124.96,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0483,Linen/Bedding Stain,Blood Stain (hard to remove),House,North America - US,NC,11.8,2,Yes,No,No,Yes,No,No damage at checkout,Yes,Guest: checkout photo/video,30,Within Window - 48 Hrs or Less,0,N/A,0,2023-11-26,2023-11-29,3,54.44,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0484,Deep Cleaning Required,,Apartment,North America - US,GA,266.3,1,No,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),21,Within Window - 48 Hrs or Less,0,N/A,0,2024-08-25,2024-08-28,3,318.99,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0485,Furniture Damage,,Villa,Europe - EU,,85.5,5,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,149,Within Window - Days 3-7,1.4,Yes,0.168,2024-05-16,2024-05-17,1,1415.72,Charged,Replacement,"Damage Confirmed - Not Repairable, Replacement Required",1177.88,1177.88
ACH-0486,Wall/Ceiling Damage,Hole in Wall,Condo,North America - US,NY,3.7,4,No,No,No,Yes,No,Pre-existing condition,No,No photo/video evidence,45,Within Window - 48 Hrs or Less,0,N/A,0,2023-12-31,2024-01-04,4,250.04,Charged,Reimbursement,Hole in Wall - Covered Under Wall/Ceiling Clause,250.04,250.04
ACH-0487,Linen/Bedding Stain,Torn Fabric,Apartment,North America - Canada,,497.7,8,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,129,Within Window - Days 3-7,0,N/A,0,2023-11-14,2023-12-05,21,84.38,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0488,Scratch Damage,Minor Scratch,Villa,North America - US,TX,40.2,3,No,No,Yes,No,No,No damage at checkout,Yes,Guest: checkout photo/video,15,Within Window - 48 Hrs or Less,0,N/A,0,2024-04-02,2024-04-10,8,104.02,Waived,N/A,Minor Scratch - Normal Wear and Tear,0,0
ACH-0489,Missing Item,,Apartment,North America - US,GA,8.1,7,No,No,Yes,Yes,No,No damage at checkout,No,No photo/video evidence,1,Within Window - 48 Hrs or Less,6.9,Yes,0.8,2024-04-14,2024-04-23,9,53.86,Charged,Reimbursement,Missing Item Confirmed - Depreciation Applied (80%),10.77,10.77
ACH-0490,Linen/Bedding Stain,General Stain (washable),Condo,North America - Canada,,56.2,6,No,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),17,Within Window - 48 Hrs or Less,0,N/A,0,2024-08-15,2024-08-19,4,16.27,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0491,Appliance Damage,,Apartment,Europe - EU,,6.4,1,Yes,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,197,Within Window - Days 8-14,0.8,Yes,0.096,2024-03-27,2024-03-30,3,789.37,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0492,Kitchenware Breakage,,Villa,Europe - UK,,11.9,3,No,No,Yes,No,No,No damage at checkout,No,No photo/video evidence,1,Within Window - 48 Hrs or Less,0,N/A,0,2023-11-02,2023-11-11,9,157.18,Charged,Reimbursement,Party Flagged - Damage Attributed to Event,157.18,157.18
ACH-0493,Kitchenware Breakage,,Villa,North America - US,AZ,15.6,5,No,Yes,No,No,No,No damage at checkout,No,No photo/video evidence,336,Within Window - Days 8-14,0,N/A,0,2023-08-03,2023-08-07,4,312.31,Charged,Reimbursement,"Late Reporting (8-14 Days) - Weaker Host Claim, Still Within Window",312.31,312.31
ACH-0494,Kitchenware Breakage,,Villa,Europe - UK,,16.6,2,No,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),17,Within Window - 48 Hrs or Less,0,N/A,0,2023-11-19,2023-11-21,2,239.69,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0495,Pet Damage,,Condo,Asia Pacific,,7.8,8,No,No,Yes,Yes,Yes,No damage at checkout,No,No photo/video evidence,169,Within Window - Days 8-14,0,N/A,0,2024-09-15,2024-10-01,16,309.57,Charged,Reimbursement,Party Flagged - Damage Attributed to Event,309.57,309.57
ACH-0496,Kitchenware Breakage,,Condo,North America - Canada,,37.3,6,No,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,421,Outside 14-Day Window (Rejected),0,N/A,0,2024-03-13,2024-03-18,5,88.79,Waived,N/A,Claim Rejected - Reported Outside 14-Day Window,0,0
ACH-0497,Appliance Damage,,House,North America - Canada,,0.7,5,No,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),6,Within Window - 48 Hrs or Less,4.3,Yes,0.516,2024-06-10,2024-06-17,7,2011.53,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0498,Kitchenware Breakage,,Villa,Europe - UK,,7.0,3,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,0,Within Window - 48 Hrs or Less,0,N/A,0,2024-07-24,2024-07-26,2,19.85,Charged,Reimbursement,Prompt Reporting (Within 48 Hrs) - Host Claim Supported,19.85,19.85
ACH-0499,Linen/Bedding Stain,Blood Stain (hard to remove),Cabin,North America - US,CA,89.3,5,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,121,Within Window - Days 3-7,0,N/A,0,2024-04-11,2024-04-13,2,361.86,Charged,Replacement,"Blood Stain - Hard to Remove, Replacement Required",361.86,361.86
ACH-0500,Linen/Bedding Stain,Torn Fabric,House,Australia/NZ,,218.2,2,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,45,Within Window - 48 Hrs or Less,0,N/A,0,2024-07-14,2024-07-30,16,25.64,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0501,Electronics Damage,,Villa,North America - US,CA,11.7,7,No,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,72,Within Window - Days 3-7,6.9,Yes,0.8,2024-05-18,2024-05-24,6,2253.57,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0502,Furniture Damage,,Condo,Asia Pacific,,11.9,6,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,66,Within Window - Days 3-7,5.2,Yes,0.624,2024-04-08,2024-04-10,2,921.78,Charged,Replacement,"Damage Confirmed - Not Repairable, Replacement Required",346.59,346.59
ACH-0503,Electronics Damage,,Condo,Australia/NZ,,13.1,4,No,No,No,Yes,No,No damage at checkout,No,No photo/video evidence,106,Within Window - Days 3-7,6.2,Yes,0.744,2024-09-15,2024-10-01,16,1013.52,Charged,Replacement,"Damage Confirmed - Not Repairable, Replacement Required",259.46,259.46
ACH-0504,Appliance Damage,,House,North America - US,CA,72.6,6,No,No,No,Yes,No,No damage at checkout,No,No photo/video evidence,130,Within Window - Days 3-7,8.0,Yes,0.8,2024-07-10,2024-07-12,2,2151.85,Charged,Repair,"Damage Confirmed - Repairable, Repair Recommended",342.14,342.14
ACH-0505,Art & Valuables Damage,,Condo,North America - US,NC,14.2,8,Yes,No,No,Yes,No,No damage at checkout,Yes,Guest: checkout photo/video,20,Within Window - 48 Hrs or Less,0.3,No,0.0,2023-11-24,2023-11-25,1,1566.57,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0506,Appliance Damage,,Apartment,Europe - EU,,1.3,5,No,No,No,Yes,No,No damage at checkout,Yes,Guest: checkout photo/video,4,Within Window - 48 Hrs or Less,2.0,Yes,0.24,2024-05-07,2024-05-08,1,186.63,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0507,Missing Item,,Apartment,North America - US,AZ,11.2,4,No,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,141,Within Window - Days 3-7,2.8,Yes,0.336,2024-07-18,2024-07-21,3,1579.12,Charged,Reimbursement,Missing Item Confirmed - Depreciation Applied (33%),1048.54,1048.54
ACH-0508,Kitchenware Breakage,,Cabin,North America - Canada,,17.3,1,Yes,No,No,No,No,Pre-existing condition,No,No photo/video evidence,2,Within Window - 48 Hrs or Less,0,N/A,0,2024-02-26,2024-02-29,3,141.94,Waived,N/A,No Evidence - Fast Reporting Supports Guest,0,0
ACH-0509,Linen/Bedding Stain,Torn Fabric,Condo,Asia Pacific,,1.0,1,Yes,No,Yes,Yes,No,No damage at checkout,Yes,Guest: checkout photo/video,402,Outside 14-Day Window (Rejected),0,N/A,0,2023-09-09,2023-09-20,11,145.83,Waived,N/A,Claim Rejected - Reported Outside 14-Day Window,0,0
ACH-0510,Appliance Damage,,House,North America - US,NY,12.6,4,No,Yes,No,No,No,Pre-existing condition,No,No photo/video evidence,6,Within Window - 48 Hrs or Less,6.1,Yes,0.732,2024-03-20,2024-03-30,10,1712.4,Waived,N/A,No Evidence - Fast Reporting Supports Guest,0,0
ACH-0511,Wall/Ceiling Damage,Minor Scratch,Cabin,Asia Pacific,,10.2,1,No,No,Yes,No,No,Pre-existing condition,No,No photo/video evidence,0,Within Window - 48 Hrs or Less,0,N/A,0,2023-11-07,2023-11-11,4,2939.92,Waived,N/A,Wall Minor Scratch - Not Covered,0,0
ACH-0512,Deep Cleaning Required,,Apartment,Europe - EU,,0.1,5,No,No,No,Yes,No,No damage at checkout,No,No photo/video evidence,36,Within Window - 48 Hrs or Less,0,N/A,0,2024-08-10,2024-08-11,1,327.39,Charged,Reimbursement,Prompt Reporting (Within 48 Hrs) - Host Claim Supported,327.39,327.39
ACH-0513,Deep Cleaning Required,,Condo,Asia Pacific,,5.4,3,No,Yes,No,Yes,No,Pre-existing condition,No,No photo/video evidence,469,Outside 14-Day Window (Rejected),0,N/A,0,2024-06-06,2024-06-11,5,415.65,Waived,N/A,Claim Rejected - Reported Outside 14-Day Window,0,0
ACH-0514,Furniture Damage,,Apartment,Australia/NZ,,87.9,2,No,Yes,No,Yes,No,Pre-existing condition,No,No photo/video evidence,28,Within Window - 48 Hrs or Less,3.5,Yes,0.42,2024-08-26,2024-08-28,2,1354.23,Charged,Reimbursement,No Evidence - Delayed Reporting Weakens Guest Claim,785.45,785.45
ACH-0515,Art & Valuables Damage,,Cabin,North America - US,CA,96.2,8,Yes,No,No,No,No,Pre-existing condition,No,No photo/video evidence,141,Within Window - Days 3-7,5.1,No,0.0,2024-05-14,2024-05-15,1,3368.78,Charged,Reimbursement,No Evidence - Delayed Reporting Weakens Guest Claim,3368.78,3368.78
ACH-0516,Art & Valuables Damage,,Villa,Asia Pacific,,54.3,7,Yes,No,Yes,Yes,No,Pre-existing condition,No,No photo/video evidence,3,Within Window - 48 Hrs or Less,6.8,No,0.0,2023-11-10,2023-11-22,12,9016.91,Waived,N/A,No Evidence - Fast Reporting Supports Guest,0,0
ACH-0517,Appliance Damage,,Condo,North America - US,GA,11.1,7,Yes,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,0,Within Window - 48 Hrs or Less,6.3,Yes,0.756,2023-12-08,2023-12-18,10,1267.58,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0518,Deep Cleaning Required,,House,North America - US,CO,9.7,6,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,2,Within Window - 48 Hrs or Less,0,N/A,0,2023-12-27,2024-01-02,6,402.63,Charged,Reimbursement,Prompt Reporting (Within 48 Hrs) - Host Claim Supported,402.63,402.63
ACH-0519,Scratch Damage,Minor Scratch,Apartment,North America - US,AZ,9.7,1,Yes,No,Yes,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),12,Within Window - 48 Hrs or Less,0,N/A,0,2023-08-12,2023-08-15,3,500.19,Waived,N/A,Minor Scratch - Normal Wear and Tear,0,0
ACH-0520,Linen/Bedding Stain,Torn Fabric,House,North America - US,CA,12.4,3,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,99,Within Window - Days 3-7,0,N/A,0,2024-06-17,2024-06-18,1,143.83,Charged,Repair,"Torn Fabric - Repairable, Repair Recommended",80.57,80.57
ACH-0521,Furniture Damage,,Apartment,North America - US,CA,2.4,7,No,No,Yes,No,No,No damage at checkout,Yes,Guest: checkout photo/video,314,Within Window - Days 8-14,6.5,Yes,0.78,2024-04-24,2024-04-25,1,2165.05,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0522,Deep Cleaning Required,,Condo,Europe - UK,,8.0,6,Yes,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,70,Within Window - Days 3-7,0,N/A,0,2023-11-03,2023-11-09,6,440.67,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
